red_StrikesLandedPerMin,red_StrikesAbsorbedPerMin,red_TakedownsPer15Min,red_OpponentTakedownsPer15Min,red_SubmissionsPer15Min,red_ControlPer15Min,red_StrikingAccuracyPct,red_StrikeDefencePct,red_TakedownAccuracyPct,red_TakedownDefencePct,blue_StrikesLandedPerMin,blue_StrikesAbsorbedPerMin,blue_TakedownsPer15Min,blue_OpponentTakedownsPer15Min,blue_SubmissionsPer15Min,blue_ControlPer15Min,blue_StrikingAccuracyPct,blue_StrikeDefencePct,blue_TakedownAccuracyPct,blue_TakedownDefencePct,red_Height,red_Weight,red_Reach,blue_Height,blue_Weight,blue_Reach,red_Elo,blue_Elo,red_Age,blue_Age,red_Stance_Nan,red_Stance_Open Stance,red_Stance_Orthodox,red_Stance_Sideways,red_Stance_Southpaw,red_Stance_Switch,blue_Stance_Nan,blue_Stance_Open Stance,blue_Stance_Orthodox,blue_Stance_Sideways,blue_Stance_Southpaw,blue_Stance_Switch
2.94,2.91,1.52,1.52,1.01,269.59,60.42,60.91,33.33,25.0,1.17,1.77,0.78,2.35,1.17,192.13,30.82,62.43,20.0,57.14,75.0,185.0,74.0,74.0,185.0,75.0,1071.88,1027.13,32.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
18.59,4.23,0.0,0.0,0.0,228.17,52.38,50.0,0.0,100.0,4.94,1.92,0.0,0.0,0.0,282.15,58.06,36.36,0.0,100.0,72.0,185.0,76.0,75.0,185.0,79.0,1058.0,1058.0,31.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
2.52,2.41,2.47,0.0,1.44,393.49,51.4,57.79,34.29,100.0,3.89,2.73,0.9,2.2,0.2,154.53,44.48,62.95,50.0,58.49,73.0,185.0,72.0,69.0,185.0,71.0,1364.74,1360.31,38.0,26.0,False,False,True,False,False,False,False,False,False,False,True,False
5.71,4.78,0.48,1.45,0.0,59.06,45.74,54.88,33.33,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,69.0,135.0,69.0,67.0,135.0,69.0,1017.15,1000.0,28.0,28.0,False,False,False,False,False,True,False,False,False,False,False,True
2.22,2.09,3.0,0.67,0.33,421.67,34.72,52.28,47.37,50.0,1.48,1.09,2.83,1.48,1.73,335.37,41.38,50.92,35.94,14.29,65.0,135.0,67.0,66.0,135.0,67.0,1043.8,1162.41,25.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
5.92,3.6,0.44,1.31,0.44,191.49,51.91,55.71,33.33,70.0,3.85,3.94,1.54,0.21,0.35,141.61,36.27,58.65,44.0,92.31,66.0,135.0,67.0,66.0,145.0,70.0,975.11,1003.36,33.0,32.0,False,False,False,False,True,False,False,False,True,False,False,False
2.64,2.29,0.0,4.22,0.53,40.12,50.0,45.38,0.0,63.64,4.79,4.46,2.31,0.33,0.66,276.92,50.46,64.82,58.33,83.33,65.0,135.0,69.0,67.0,135.0,67.0,954.94,1198.25,28.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
1.68,1.96,3.72,3.72,2.9,331.03,53.98,48.18,50.0,47.06,2.83,2.44,4.95,0.53,0.88,446.99,38.71,65.67,43.08,62.5,72.0,170.0,76.0,67.0,155.0,70.0,1229.19,1112.35,23.0,27.0,False,False,False,False,True,False,False,False,True,False,False,False
4.46,4.63,0.5,3.26,0.75,102.51,48.11,52.65,50.0,51.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,155.0,72.0,72.0,170.0,75.0,964.55,1000.0,29.0,22.0,False,False,True,False,False,False,False,False,False,False,True,False
3.06,3.91,1.1,0.33,0.0,55.47,40.39,60.53,34.48,80.0,3.22,3.61,1.72,1.98,1.72,160.42,55.65,51.01,44.44,58.93,68.0,125.0,65.0,65.0,125.0,68.0,1195.66,1364.2,32.0,36.0,False,False,True,False,False,False,False,False,True,False,False,False
2.68,4.2,0.25,0.76,1.01,59.43,40.66,44.3,12.5,62.5,3.95,3.56,1.77,1.13,0.32,321.49,52.2,59.34,52.38,66.67,67.0,135.0,66.0,65.0,135.0,64.0,824.18,1000.76,29.0,34.0,True,False,False,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,70.0,170.0,,72.0,170.0,76.0,1000.0,1000.0,32.0,28.0,True,False,False,False,False,False,False,False,False,False,False,True
2.03,2.21,0.9,2.03,0.23,116.93,42.79,41.32,44.44,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,75.0,205.0,80.0,74.0,205.0,75.0,1131.45,1000.0,33.0,27.0,False,False,False,False,True,False,False,False,True,False,False,False
3.15,2.43,2.48,1.66,0.83,483.53,44.88,54.17,50.0,33.33,3.21,2.96,2.31,0.92,0.46,234.94,44.44,63.22,50.0,50.0,72.0,170.0,75.0,69.0,185.0,71.0,1107.04,1188.35,28.0,22.0,False,False,True,False,False,False,False,False,False,False,True,False
3.6,3.07,8.5,1.0,0.0,314.0,32.93,55.98,37.78,80.0,5.18,6.71,0.67,3.67,0.0,57.67,32.96,46.55,22.22,47.62,66.0,135.0,68.0,68.0,135.0,71.0,890.74,853.21,27.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
3.48,2.46,1.53,0.77,0.77,150.38,34.69,75.63,40.0,50.0,2.14,5.08,0.0,4.59,0.0,29.39,32.71,57.22,0.0,50.0,73.0,185.0,76.0,72.0,170.0,73.0,1135.76,1018.92,24.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
0.53,0.8,0.0,5.0,0.0,100.0,14.55,74.47,0.0,44.44,1.92,1.15,3.85,1.92,0.0,269.23,55.56,67.86,100.0,66.67,74.0,185.0,75.0,73.0,170.0,75.0,942.0,1003.97,22.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.53,1.4,0.0,1.0,2.0,164.0,53.49,44.74,0.0,75.0,65.0,125.0,64.0,65.0,115.0,64.0,1000.0,932.41,27.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
2.76,3.25,1.22,2.44,0.0,85.86,46.9,48.72,40.0,42.86,3.94,3.2,1.86,1.86,0.0,120.53,44.41,62.82,44.44,75.0,71.0,185.0,78.0,72.0,185.0,74.0,912.61,952.04,30.0,28.0,False,False,False,False,False,True,False,False,True,False,False,False
5.38,5.48,0.87,3.76,0.29,122.12,46.73,51.29,18.75,45.83,4.48,2.75,5.33,2.22,0.89,463.76,55.29,57.63,54.55,50.0,71.0,155.0,74.0,72.0,145.0,71.0,1052.61,1151.23,29.0,32.0,False,False,True,False,False,False,False,False,False,False,False,True
3.24,3.53,1.07,0.36,0.0,174.74,52.69,64.61,60.0,95.0,2.16,1.6,3.13,0.69,0.69,484.22,51.08,61.78,47.76,81.08,69.0,170.0,74.0,74.0,170.0,76.0,1130.65,1332.96,32.0,32.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.77,2.04,0.0,4.38,0.0,8.76,38.78,60.0,0.0,33.33,67.0,125.0,,67.0,125.0,69.0,1000.0,1058.0,28.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
2.78,2.62,0.0,2.45,0.0,93.19,48.57,50.0,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,185.0,75.0,70.0,185.0,73.0,933.12,1000.0,25.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
4.06,2.2,4.32,0.86,0.86,451.4,52.03,50.65,54.05,20.0,2.82,0.7,6.91,0.0,2.21,795.73,65.95,44.12,59.52,100.0,74.0,262.0,75.0,75.0,205.0,79.0,1175.5,1269.82,33.0,32.0,False,False,False,False,True,False,False,False,True,False,False,False
0.8,0.73,0.0,0.0,1.0,11.0,37.5,54.17,0.0,100.0,4.73,3.77,1.0,0.5,1.0,28.0,35.59,70.03,50.0,87.5,67.0,125.0,67.0,67.0,115.0,68.0,1067.59,1097.32,23.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
1.27,3.2,0.0,4.0,3.0,331.0,55.88,28.36,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,125.0,,66.0,115.0,,943.64,1000.0,23.0,29.0,True,False,False,False,False,False,True,False,False,False,False,False
34.29,0.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,100.0,2.13,1.67,0.33,3.0,0.0,72.67,39.83,65.28,11.11,68.97,70.0,155.0,73.0,73.0,155.0,75.0,1063.4,1069.75,27.0,24.0,False,False,False,False,False,True,False,False,True,False,False,False
3.4,2.07,0.27,1.91,0.0,103.7,52.97,59.29,33.33,66.67,3.85,4.18,1.79,0.0,0.0,150.9,47.78,43.78,36.36,100.0,75.0,205.0,78.0,74.0,240.0,78.0,1030.91,1040.92,39.0,37.0,False,False,True,False,False,False,False,False,True,False,False,False
3.67,4.3,1.0,1.0,0.0,31.5,45.64,48.61,28.57,80.0,4.31,2.77,0.0,4.62,0.0,27.69,70.0,40.0,0.0,50.0,65.0,125.0,68.0,67.0,125.0,73.0,926.76,996.55,27.0,29.0,False,False,False,False,True,False,False,False,False,False,True,False
4.82,1.45,6.47,0.0,0.59,677.06,65.78,48.61,62.86,100.0,2.6,3.19,2.08,0.55,0.97,382.28,37.85,42.9,31.91,63.64,65.0,115.0,66.0,67.0,125.0,68.0,1261.92,1025.34,32.0,28.0,False,False,False,False,True,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.78,3.46,1.07,1.71,1.07,171.11,38.7,43.36,23.81,38.46,64.0,125.0,62.0,67.0,135.0,67.0,1000.0,885.02,24.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,72.0,185.0,73.0,73.0,170.0,76.0,1000.0,1000.0,22.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
5.19,4.36,0.67,2.01,1.17,112.12,47.89,40.58,50.0,74.47,7.02,4.57,0.0,0.76,0.38,59.29,46.37,56.59,0.0,82.61,75.0,155.0,77.0,75.0,155.0,75.0,1162.41,1182.19,29.0,27.0,False,False,False,False,True,False,False,False,True,False,False,False
3.35,3.29,3.81,2.23,0.95,426.0,44.26,54.41,42.86,61.11,3.13,2.94,5.41,0.37,0.37,482.28,49.8,52.23,50.0,80.0,67.0,125.0,70.0,67.0,125.0,67.0,1113.48,1156.24,32.0,32.0,False,False,False,False,True,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,22.22,0.0,0.0,0.0,0.0,433.33,83.33,100.0,0.0,100.0,69.0,170.0,,70.0,185.0,,1000.0,966.2,24.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
3.54,1.83,2.57,0.0,0.0,252.38,51.24,68.93,37.5,100.0,2.71,1.08,2.71,0.0,0.0,680.42,62.5,68.42,50.0,100.0,65.0,135.0,66.0,65.0,135.0,63.0,1009.59,1056.55,30.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
3.68,1.92,2.53,1.8,0.0,184.04,59.3,68.87,38.89,64.29,2.64,1.46,2.35,0.67,0.0,367.39,51.53,67.66,46.67,60.0,72.0,185.0,73.0,71.0,185.0,74.0,1259.48,1213.93,37.0,35.0,False,False,False,False,True,False,False,False,True,False,False,False
3.75,3.08,1.94,2.59,2.59,139.72,37.77,49.17,40.91,52.0,3.68,2.66,0.0,5.09,2.1,29.67,41.35,70.7,0.0,46.88,70.0,145.0,71.0,68.0,155.0,71.0,1161.65,1020.85,25.0,29.0,False,False,True,False,False,False,False,False,False,False,True,False
4.68,4.73,1.01,0.32,0.5,94.93,47.3,51.82,32.35,89.23,3.06,3.88,0.56,2.94,0.77,94.1,46.99,52.13,44.44,52.81,73.0,170.0,73.0,70.0,155.0,72.0,1271.94,1146.48,29.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
0.92,2.62,1.46,0.0,0.0,527.91,27.54,51.35,15.38,100.0,5.81,5.01,0.79,1.12,0.45,146.97,43.93,50.11,33.33,67.74,74.0,239.0,,75.0,230.0,78.0,1106.41,883.74,34.0,34.0,True,False,False,False,False,False,False,False,True,False,False,False
8.88,5.82,1.31,0.94,0.0,82.47,54.04,60.32,63.64,80.77,1.13,1.07,3.0,1.0,0.0,379.0,53.12,50.0,37.5,50.0,,125.0,,,125.0,,1153.52,1059.11,23.0,22.0,True,False,False,False,False,False,True,False,False,False,False,False
,,,,,,,,,,,,,,,,,,,,65.0,135.0,,67.0,135.0,65.0,1000.0,1000.0,30.0,32.0,True,False,False,False,False,False,False,False,True,False,False,False
1.82,2.44,1.88,0.56,0.75,7.14,44.62,31.1,62.5,76.92,1.38,2.93,1.94,0.65,1.29,0.0,45.07,38.18,33.33,80.0,72.0,265.0,,75.0,235.0,,981.16,960.62,,35.0,False,False,False,False,False,True,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.01,1.38,2.78,3.57,1.59,210.32,37.81,71.11,43.75,40.0,70.0,155.0,70.0,73.0,170.0,76.0,1000.0,1043.58,25.0,21.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.32,0.19,4.23,0.0,1.41,0.0,66.67,71.43,66.67,100.0,75.0,300.0,,73.0,205.0,75.0,1000.0,1197.85,,31.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.31,3.34,0.83,2.9,0.55,117.03,49.84,51.24,42.86,53.33,74.0,170.0,,75.0,185.0,81.0,1000.0,1232.67,36.0,31.0,True,False,False,False,False,False,False,False,True,False,False,False
2.63,1.59,7.09,0.41,0.61,454.56,40.97,69.27,48.61,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,70.0,155.0,70.0,70.0,155.0,70.0,1329.37,1000.0,27.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False
3.76,2.15,0.4,0.8,0.0,65.59,47.49,68.24,20.0,85.71,3.37,1.37,0.8,0.96,0.48,219.03,49.46,69.93,62.5,81.25,74.0,205.0,76.0,74.0,185.0,76.0,1196.12,1214.56,32.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
3.66,3.5,0.16,2.29,0.0,94.64,26.88,61.6,50.0,78.46,1.68,2.21,4.42,1.33,6.63,349.21,50.89,59.68,71.43,40.0,69.0,155.0,70.0,70.0,155.0,71.0,1000.34,1196.2,25.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
0.94,2.59,0.0,3.53,0.0,0.0,18.18,57.69,0.0,0.0,1.33,2.2,2.0,0.0,1.0,182.0,46.51,74.02,6.67,100.0,68.0,155.0,,70.0,155.0,72.0,939.13,936.29,32.0,,False,False,True,False,False,False,False,False,True,False,False,False
1.2,1.37,3.0,2.5,1.5,389.0,48.0,55.91,25.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.0,170.0,71.0,72.0,170.0,,1009.59,1000.0,31.0,,False,False,False,False,True,False,False,False,True,False,False,False
2.75,3.1,1.82,1.37,0.91,209.51,57.83,34.41,53.33,72.73,4.04,1.41,1.17,0.85,0.21,213.65,47.82,59.22,73.33,78.95,71.0,185.0,74.0,73.0,185.0,76.0,1104.37,1330.79,38.0,34.0,False,False,True,False,False,False,False,False,False,False,True,False
2.07,0.93,6.0,0.0,0.0,722.0,72.09,48.15,50.0,100.0,3.72,2.4,1.77,0.98,1.18,433.68,63.25,50.41,33.33,61.54,73.0,185.0,74.0,75.0,185.0,75.0,1058.0,1110.76,28.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
2.0,2.53,1.0,2.0,0.0,220.0,56.6,48.65,20.0,50.0,3.15,3.24,4.3,0.0,0.0,342.97,45.13,61.24,50.0,100.0,72.0,205.0,,73.0,205.0,76.0,955.18,1107.06,35.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
3.14,2.89,2.13,1.26,2.51,224.0,53.45,51.51,40.48,55.56,3.81,2.55,1.95,0.68,0.9,360.38,49.22,58.98,34.21,80.43,70.0,155.0,74.0,70.0,155.0,72.0,1522.16,1496.92,33.0,34.0,False,False,True,False,False,False,False,False,False,False,True,False
3.0,2.85,4.5,0.0,4.5,288.0,25.64,26.92,100.0,100.0,3.79,3.95,0.63,1.05,0.63,145.87,31.63,53.56,22.22,47.37,65.0,125.0,67.0,67.0,125.0,67.0,1102.11,1065.49,29.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
0.98,2.4,2.29,0.65,0.33,280.57,34.09,68.3,33.33,71.43,1.88,2.0,5.26,0.62,0.62,389.34,35.14,60.08,58.62,33.33,65.0,125.0,67.0,64.0,125.0,65.0,1111.61,1095.7,30.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False
4.58,4.62,1.25,0.62,0.0,324.38,56.12,52.77,6.9,0.0,4.6,4.8,0.0,2.0,0.0,0.0,30.67,64.0,0.0,33.33,72.0,185.0,73.0,75.0,185.0,78.0,982.38,961.78,31.0,22.0,False,False,True,False,False,False,False,False,True,False,False,False
2.73,2.79,0.0,1.23,0.0,34.75,38.44,64.02,0.0,80.0,2.74,3.43,3.6,0.0,1.03,332.55,35.4,47.09,38.89,100.0,71.0,170.0,72.0,73.0,185.0,77.0,972.48,1067.11,28.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6.28,6.95,0.83,1.66,0.28,105.59,45.17,47.05,50.0,53.85,70.0,155.0,69.0,70.0,170.0,73.0,1000.0,969.15,24.0,32.0,False,False,True,False,False,False,False,False,False,False,False,True
3.12,3.89,2.05,0.86,0.17,204.11,50.56,49.18,41.38,66.67,2.3,3.29,0.0,3.45,0.35,5.18,34.48,38.89,0.0,50.0,73.0,185.0,75.0,73.0,205.0,76.0,1037.74,993.28,32.0,29.0,False,False,False,False,True,False,False,False,False,False,True,False
5.57,4.32,0.6,7.54,0.0,202.55,41.53,54.74,25.0,30.56,1.64,4.18,0.0,4.48,2.24,297.76,78.57,6.67,0.0,0.0,75.0,185.0,75.0,77.0,185.0,79.0,906.81,952.91,31.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
3.64,3.01,1.59,1.47,0.37,174.84,50.06,53.76,54.17,55.56,5.02,2.19,0.96,2.07,0.14,197.58,50.84,60.4,36.84,66.67,74.0,205.0,78.0,74.0,205.0,76.0,1218.71,1290.59,36.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
3.73,1.2,4.0,0.0,0.0,375.0,45.53,80.43,40.0,100.0,2.67,1.0,3.0,1.0,2.0,464.0,68.97,51.61,27.27,0.0,66.0,145.0,66.0,66.0,135.0,67.0,1042.0,1040.57,26.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
0.85,0.21,0.0,0.0,15.96,191.49,50.0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,70.0,170.0,72.0,72.0,170.0,75.0,1058.0,1000.0,25.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
3.73,2.6,0.0,0.0,0.0,198.43,41.08,57.14,0.0,100.0,1.21,2.99,0.0,5.61,0.0,2.8,43.33,25.58,0.0,33.33,75.0,185.0,79.0,75.0,205.0,79.0,898.13,942.0,28.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
4.88,4.14,0.39,0.97,0.0,105.23,45.97,55.57,22.22,80.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,74.0,205.0,75.0,75.0,205.0,80.0,1245.22,1000.0,30.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
1.69,1.21,6.07,0.0,3.54,613.82,68.49,52.63,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.0,170.0,76.0,70.0,170.0,74.0,1080.45,1000.0,30.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
2.33,1.8,3.0,0.0,0.0,43.0,36.84,72.16,50.0,100.0,2.79,3.1,1.02,0.51,0.0,218.23,40.8,64.31,33.33,50.0,68.0,145.0,68.0,68.0,145.0,70.0,1058.0,1009.09,23.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
3.48,4.07,2.29,2.87,0.86,290.83,41.46,52.46,80.0,67.74,4.9,3.74,0.0,1.75,1.75,190.86,67.74,28.89,0.0,87.5,64.0,115.0,65.0,62.0,115.0,63.0,859.62,1058.0,26.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
3.55,3.09,0.72,1.67,0.48,173.7,58.99,49.87,25.0,68.18,3.39,3.28,1.65,1.65,0.3,144.75,49.71,50.75,64.71,54.17,73.0,205.0,79.0,74.0,205.0,78.0,1138.04,1069.31,35.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.0,2.33,1.0,0.0,0.0,178.0,48.58,51.05,50.0,100.0,67.0,125.0,67.0,66.0,125.0,65.0,1000.0,990.41,28.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.78,3.68,2.45,2.95,0.74,128.61,37.78,58.87,35.71,36.84,69.0,155.0,72.0,69.0,155.0,71.0,1000.0,969.04,30.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
8.24,4.54,0.0,0.0,2.78,283.33,72.36,50.51,0.0,100.0,2.71,2.95,3.64,2.65,0.0,251.05,34.94,60.93,57.89,68.0,73.0,205.0,75.0,76.0,205.0,79.0,1056.4,1113.42,31.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
4.22,0.39,1.47,4.41,1.47,358.82,59.72,75.0,25.0,50.0,1.27,2.21,1.76,1.06,0.35,318.08,47.79,42.68,16.67,40.0,76.0,232.0,,69.0,247.0,74.0,1142.97,1025.28,27.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
2.07,3.29,0.0,2.27,0.0,51.56,22.65,56.95,0.0,70.0,3.06,2.21,2.26,5.26,2.26,309.02,45.52,49.43,60.0,12.5,74.0,185.0,75.0,73.0,185.0,76.0,884.35,906.1,25.0,32.0,False,False,False,False,True,False,False,False,True,False,False,False
2.31,3.69,2.27,0.95,3.59,290.73,46.33,39.59,44.44,37.5,2.94,7.42,0.77,0.77,0.0,139.18,37.75,57.01,11.11,50.0,75.0,264.0,79.0,72.0,263.0,73.0,1202.66,1089.85,32.0,34.0,False,False,False,False,True,False,False,False,True,False,False,False
2.59,1.68,1.62,0.0,0.81,305.68,32.65,77.54,100.0,100.0,2.48,2.52,1.12,1.88,0.0,131.62,35.36,67.31,18.75,68.75,67.0,135.0,70.0,66.0,135.0,67.0,1116.0,990.41,31.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
1.45,1.35,4.14,1.13,2.63,429.7,49.57,52.21,44.0,50.0,3.31,3.26,0.99,1.69,1.13,193.29,55.09,45.18,50.0,45.45,73.0,185.0,78.0,74.0,185.0,75.0,1295.71,1273.31,33.0,27.0,False,False,False,False,True,False,False,False,True,False,False,False
3.29,2.69,2.64,1.08,1.42,359.8,37.85,54.05,35.14,60.0,2.92,2.66,1.37,1.48,1.06,198.99,45.85,57.55,25.49,41.67,70.0,145.0,71.0,68.0,145.0,71.0,1277.66,1169.06,34.0,36.0,False,False,True,False,False,False,False,False,True,False,False,False
4.73,2.41,1.97,1.38,0.78,268.98,52.43,58.2,24.26,45.24,5.12,7.1,0.42,0.17,0.08,30.21,39.57,54.53,29.41,91.3,67.0,135.0,71.0,71.0,145.0,72.0,1519.44,1227.22,34.0,36.0,False,False,True,False,False,False,False,False,True,False,False,False
1.7,1.6,3.0,0.0,6.0,432.0,65.38,60.0,66.67,100.0,1.8,2.07,5.0,1.0,1.0,218.0,33.75,64.37,62.5,50.0,65.0,125.0,68.0,63.0,125.0,62.0,1071.41,1048.41,29.0,24.0,False,False,True,False,False,False,False,False,False,False,False,True
3.76,2.63,1.6,2.79,1.67,168.92,53.99,56.46,46.0,62.62,2.72,3.09,1.29,1.33,0.83,207.14,35.58,58.04,19.18,51.67,72.0,170.0,75.0,70.0,170.0,72.0,1132.12,1113.71,36.0,35.0,False,False,True,False,False,False,False,False,False,False,True,False
1.77,1.83,1.25,1.25,0.0,374.25,46.09,62.07,20.83,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,65.0,115.0,65.0,65.0,125.0,67.0,998.66,1000.0,34.0,24.0,False,False,True,False,False,False,False,False,False,False,True,False
,,,,,,,,,,,,,,,,,,,,,170.0,,,170.0,,1000.0,1000.0,33.0,30.0,True,False,False,False,False,False,True,False,False,False,False,False
1.81,1.41,4.83,0.0,1.21,539.88,88.24,50.0,34.78,100.0,4.57,6.14,0.0,1.99,0.0,107.17,50.15,47.26,0.0,80.77,78.0,205.0,77.0,77.0,205.0,83.0,1078.46,1058.63,35.0,29.0,False,False,True,False,False,False,False,False,False,False,True,False
5.06,4.19,0.75,1.7,0.14,73.8,51.05,60.81,52.38,70.24,0.95,1.9,7.14,0.0,7.14,528.57,20.0,71.43,50.0,100.0,68.0,145.0,70.0,69.0,145.0,70.0,1102.39,1065.15,35.0,31.0,False,False,True,False,False,False,False,False,False,False,True,False
2.0,2.53,1.0,2.0,0.0,197.0,38.46,44.12,33.33,0.0,2.13,2.4,0.0,0.0,1.0,65.0,38.55,52.63,0.0,100.0,72.0,145.0,,67.0,145.0,73.0,1029.8,942.0,34.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
3.97,2.58,0.8,2.73,0.16,62.48,45.02,63.32,45.45,64.58,4.62,2.62,2.0,2.66,0.0,283.12,43.33,52.8,18.75,63.64,74.0,170.0,75.0,72.0,170.0,73.0,1102.07,1126.4,31.0,34.0,False,False,True,False,False,False,False,False,True,False,False,False
0.83,3.31,0.0,6.21,12.41,273.1,100.0,27.27,0.0,0.0,1.06,0.29,6.52,0.0,0.72,748.55,62.86,71.43,81.82,100.0,69.0,170.0,,70.0,170.0,73.0,932.41,1043.21,26.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
2.32,4.54,2.61,1.37,3.24,228.42,36.14,58.08,45.65,54.17,1.53,1.6,2.5,0.72,1.79,345.19,30.92,58.39,31.82,33.33,70.0,155.0,71.0,73.0,170.0,75.0,1105.12,1150.2,30.0,26.0,False,False,True,False,False,False,False,False,False,False,True,False
3.4,4.25,1.84,0.0,0.0,153.75,49.12,43.5,36.36,100.0,2.46,3.24,0.86,1.38,0.35,102.08,44.58,45.09,30.0,68.0,74.0,240.0,78.0,75.0,205.0,80.0,966.0,1070.37,37.0,39.0,False,False,True,False,False,False,False,False,False,False,True,False
1.07,3.57,0.0,2.68,0.0,80.36,21.43,42.86,0.0,80.0,7.67,1.8,0.0,0.0,0.0,67.67,80.95,75.0,0.0,100.0,77.0,205.0,79.0,78.0,205.0,81.0,1002.01,1066.64,23.0,37.0,False,False,True,False,False,False,False,False,False,False,True,False
5.15,4.79,1.78,0.0,0.0,13.31,33.85,67.07,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,63.0,135.0,66.0,65.0,125.0,67.0,1106.41,1000.0,28.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
3.53,4.66,1.0,2.66,0.67,148.22,47.46,55.6,37.5,52.94,3.59,2.25,2.4,1.65,0.29,197.3,46.21,54.43,42.34,56.99,75.0,170.0,80.0,75.0,170.0,80.0,1137.14,1323.51,32.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
